review_id,publish_date,rating,company_size,job_title,full_content,is_ai_relevant
10628015,2024-12-10T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
It's easy to use for communication to partners.

What do you dislike about Intercom?
All is working and fine. All good and easy to use.

What problems is Intercom solving and how is that benefiting you?
It's easy to xommunocate with partners to addressed their concerns.",True
9766520,2024-06-09T00:00:00,5.0,Mid-Market(51-1000 emp.),Techinical support executive,"What do you like best about Intercom?
It's super user fredindly where we get an ease to chat with clients and get over all details of clients on single page. Easy to navigate and easy to use. Easy to handle multiple chats.

What do you dislike about Intercom?
It take time to load sometimes however I belive that can be fixed. It should have a feature to connect to salesforce cases.

What problems is Intercom solving and how is that benefiting you?
It gives me all information at one place. I am able to review previouc coversatins with an ease. It's a super user freindly tool.",True
9869466,2024-07-07T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
Being able to proactively reach out to speific groups of users all at once is incredibly helpful. In-app messages for specific users is amazing. A place where all of our users issues are logged makes it nice and easy.

What do you dislike about Intercom?
Things do seem to move around all the time or slightly change. It's not exactly an issue becuase it shows Intercom is constantly improving and striving for the best. But when you're familiar with a certain workflow and it gets moved or changed it can be confusing.

What problems is Intercom solving and how is that benefiting you?
Intercoms AI support is amazing and saves our company hours daily by not having to respond to repetitive/easy tickets.",True
10279851,2024-09-19T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
everything run so smoothly. The overview and the looks makes this software the best for customer support.

What do you dislike about Intercom?
It is really hard to tell what to dislike about this service. I really like every part of it. Maybe that one should be able to delete a bad review if it was made because the system was having an error or network difficulties.

What problems is Intercom solving and how is that benefiting you?
The chat conversations are managed by intercom.",False
9512357,2024-04-05T00:00:00,5.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
I think it's the most robust customer engagement and support tool out there. And at the same time, it's easy to use and has virtually no learning curve. I use it for pretty much everything: chat and email support, which is smooth both for our users (customer-facing experience) and our team. There's a wealth of options like enriching customer data with custom attributes, all data about our customers is at our fingertips and it's seamlessly integrated with our tech stack. I could go on about Intercom's support features forever. Let me just say:the do the trick. We run our Help Center on Intercom, too. Their Help Center feature has recently been revamped, making it best-in-class. It has modern UX, UI, and offers countless customization options. I also use Intercom for targeted customer engagement, like for sending out in-apps, displaying baners, and more. For our early-stage start up, it has everything we need - plus there's a ton of features they offer which we currently don't need, but it's reassuring they are there for when we scale up. Their support turnaround times have improved immensely recently, which is important for us, given that we're based in Europie. Honestly, I'm a bit of a fanboy. Each SaaS company I've worked in had Intercom set up right when I was onboarded. In my last role, I got the team to transition to Intercom. It's great and easy to implement.

What do you dislike about Intercom?
The pay per email sent (for customer engagement emails) pricing could be less expensive. I'd like to see the dark mode across the whole app, rather than only help desk. On rare occassions, there are momentary lapses, but they are quickly sorted out.

What problems is Intercom solving and how is that benefiting you?
We use Intercom for supporting our customers via chat and by email. Our Help Center runs on Intercom. We also send out customer engagement messagse via in-app and email, use banners, and other features. It's integrated with our product and tech stack, making support and engagement seamless and easy. We use it for a multitude of use cases and all things customer support and engagement. Despite the large number of features, they're perfectly synced with one another and using Intercom is smooth sailing. Intercom saves me a lot of time and headaches in staying on top of customer expectations, and I know that using it, I can expect top-tier, cutting-edge features that are in line with the newest SaaS trends and help our customer operations look modern.",True
9874785,2024-07-09T00:00:00,4.5,Small-Business(50 or fewer emp.),Coordinator,"What do you like best about Intercom?
How easy it is to manage and how you are able to leave notes in each ticket.
You can create bots or specific flows for audiences.

What do you dislike about Intercom?
It is a bit messy how to manage roles and all the things it has, you have to always check the help center.

What problems is Intercom solving and how is that benefiting you?
Easy and live communication with clients. Works perfect as a help center and q&a center",True
10253323,2024-09-15T00:00:00,4.5,Mid-Market(51-1000 emp.),Customer Concierge,"What do you like best about Intercom?
User-friendly, helpful, and organized tool.

What do you dislike about Intercom?
There are no aspects of the intercom system that are objectionable.

What problems is Intercom solving and how is that benefiting you?
Facilitate the documentation of calls and interactions in a streamlined and organized manner.",False
10255709,2024-09-16T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
I love the UI, it is very intuitive and has a wealth of features at the same time!

What do you dislike about Intercom?
The reports section used to gain insight from your customer conversations could use some work towards improvement!

What problems is Intercom solving and how is that benefiting you?
Intercom is working on showcasing their AI security posture so that is great because they want to show companies how secure their new AI tools can be to reassure companies.",True
9096693,2024-01-10T00:00:00,4.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
Intercom is a great way to provide customer service for a company. It is a seamless and easy way to interact with your users and help them with questions, issues, etc.. The Help Desk is easy to use and is a much better way of handling customer service than over the phone. Being able to manage inbound, outbound, help articles, notifications, and more in one platform is so great. The wait time to talk with a customer service rep from Intercom is a little long but each time they are always incredibly nice and extremely helpful! They are all very easy to talk to and always involve gifs and emojis, making it more fun to chat! Intercom provides a home page on the bubble within your product that you can customize which I really like. This allows me to update the home page to inform users of new builds, issues, updated help articles, and more.

What do you dislike about Intercom?
Certain aspects of Intercom is quite a learning curve unfortunately. Creating workflows, organizing users/companies, and trying to add certain automations can be difficult to learn and time consuming. You definitely have to give certain aspects of Intercom a fair bit of time to get the hang of it. Fortunately, it is only for additional items and not your everyday sections of Intercom. I have been working with Intercom for almost one year now and I'm still trying to find time to allow myself to be better familiar with workflows to improve my day-to-day tasks. The help articles can sometimes be a little difficult to follow which makes it hard to use them when wanting to learn certain areas in Intercom.

What problems is Intercom solving and how is that benefiting you?
Intercom has solved removing the exhausting and out-dated telephone customer service. It is so much nicer to handle customer service through a digital messaging service instead of phone call after phone call. Phone customer service can be draining to ones mental health making their job more difficult and make one not enjoy their work as much. Intercom has created an amazing way to finally move on from phone customer service! Intercom is also solving the organization of your customer service. Having everything in one platform is amazing to be able to easily link help articles, tickets, etc. to conversations to keep track of what your users are dealing with.",True
10054676,2024-08-27T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
Intercom is an excellent tool for managing a shared customer support inbox. It makes it clear which queries are assigned to which team/person and the ability to add internal notes to a conversation is very useful.

What do you dislike about Intercom?
It becomes very expensive to use some of the more advanced tools for a small team. We are also having a bit of trouble getting the phone system to recognise our users when they call in.

What problems is Intercom solving and how is that benefiting you?
Intercom is allowing us to manage all our inbound customer support queries effectively. A traditional email inbox can be difficult to assign conversations and keep track of who is responsible for which queries. But intercom solves this for us.",True
10545177,2024-11-21T00:00:00,5.0,Small-Business(50 or fewer emp.),CEO,"What do you like best about Intercom?
Tech is awesome, and saves us so much time.

What do you dislike about Intercom?
Nothing for now, onboarding and use is easy to learn

What problems is Intercom solving and how is that benefiting you?
Saves development time, becasue tooltips and notifications can we managed in intercom.",False
9892338,2024-07-15T00:00:00,5.0,Enterprise(> 1000 emp.),Client Engagement Executive,"What do you like best about Intercom?
Number of features, easy to use and best application for customer support, we use the application on daily basis and it has improved our written cumminication with the fasted problem solving skills.

What do you dislike about Intercom?
Nothing to dislike about the application

What problems is Intercom solving and how is that benefiting you?
Helping the clients way faster than expected and is ease for both clients and business to work effortlessly",True
10292107,2024-09-23T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
The overall UI is very comfortable to use and integrations make it even more convenient to manage all types of support queries.

What do you dislike about Intercom?
There were a few bugs when the new UI was released - however, these have all been fixed.

What problems is Intercom solving and how is that benefiting you?
Intercom is helping us by forwarding all support queries into a single inbox where we can effectively manage them.",False
9659890,2024-05-16T00:00:00,0.0,Small-Business(50 or fewer emp.),Founder & Head of Technology,"What do you like best about Intercom?
Software is fine. Many features an a great Messenger. Pretty easy to integrate the messenger into ones frontend.

What do you dislike about Intercom?
Very expensive, has a 12 month contract forcing the customer to pay for 12 months even if they would like to cancel early due to financial or other reasons.

Customer support is (sometimes) aggressive and slow (generally).

We've used Intercom for about 2-ish years on a daily basis.

What problems is Intercom solving and how is that benefiting you?
Intercom allows us to have an inbox that recieves emails and social media messages in one unified place.",True
8059661,2024-04-19T00:00:00,5.0,Mid-Market(51-1000 emp.),Partner operations,"What do you like best about Intercom?
Intercom is helpful in our business in improving our customer service. Intercom also the best when it comes to see if the customer is satisfied with the response.

What do you dislike about Intercom?
The intercom's least helpful thing is when it is being used, it can become a bit lag due to a lot of chats. To have this solved it needs more updates in the UI.

What problems is Intercom solving and how is that benefiting you?
A lot of our customer and partners are having problems in using our own app. Here is where we can assist and navigate the app. This is the way we use intercom in our business.",False
9868532,2024-07-07T00:00:00,4.5,Small-Business(50 or fewer emp.),Sr Associate Customer Success,"What do you like best about Intercom?
The app-friendly interface. Easy to use. And the continuous effort to improve the software.

What do you dislike about Intercom?
Everything is good. Except it takes a lot of time for the support team to get back if you have any questions.

What problems is Intercom solving and how is that benefiting you?
It runs our chatbot; we use it for our help article. Intercom is an important software for our communication with our clients.",True
9672669,2024-05-20T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
It's very easy to get started as a user. Your learn the plattform very quiclky and there is great guides to help you.

What do you dislike about Intercom?
Some times a little bit to simple, if that's a thing. Would love to be albe to customize the workflow even more.

What problems is Intercom solving and how is that benefiting you?
Intercom is the platform for all our comminucation towards the endusers of our product. We use the chat for our support and the help center to create guides and articles for the end user to use.",False
10452456,2024-11-04T00:00:00,5.0,Enterprise(> 1000 emp.),NOT GIVEN,"What do you like best about Intercom?
I love that intercom is very easy to use. It helps me stay on track with my next response times via the use of notes.

What do you dislike about Intercom?
The issue that we have had is when someone wants to go back and edit a previous survey response, the clients have been unable to do that.

What problems is Intercom solving and how is that benefiting you?
Intercom is helping me effectively communicate with all customers and quickly! This is helping me reach my KPI's and goals.",False
9606559,2024-05-09T00:00:00,5.0,Mid-Market(51-1000 emp.),customer concierge,"What do you like best about Intercom?
I can easily navigates chat and communicate with our customers faster. Also, I don't need to use other AI tools anymore because there is a built in on Intercom and it is way easier!

What do you dislike about Intercom?
I am experiencing delays in receiving intercom conversations and it is challenging for me to take notes.

What problems is Intercom solving and how is that benefiting you?
Utilizing AI to rephrase my sentences greatly enhances our ability to effectively address customer concerns, making it even more convenient for me as a customer support agent. Thank you for implementing this helpful tool!",True
9954472,2024-08-02T00:00:00,5.0,Small-Business(50 or fewer emp.),Financial Department,"What do you like best about Intercom?
How you can use your email and whatsapp in the same place.

What do you dislike about Intercom?
I wish that we could send audios in whatsapp.

What problems is Intercom solving and how is that benefiting you?
We can keep all the comunication in one place, that way everybody is able to see the messager and help if need.",True
9419923,2024-03-13T00:00:00,3.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
Intercom's main screen is user-friendly and I love that I can toggle between light and dark screens. It also is easy to navigate between your inbox and other inboxes. There are several features available for use that have been super great for campaigns to customers. The best feature is the bot or fin. It's super trainable and we currently have a 70% resolved score.

What do you dislike about Intercom?
It is difficult talking to support, each person comes back with a different answer and sometimes it takes days to get a response back or no response at all when trying to contact a human. Due to this getting new feature add-ons is a pain and the add-ons are very expensive. We also weren't aware we had as many features as we did within our initial subscription. The biggest pain point myself and my team has is with reporting. The reports are confusing and when we try to recreate custom reports for teams, they never align with pre-made reports. We always just hope the numbers are accurate. Tagging for reports is not ideal and it would be great if you could just separate reports by teams.

What problems is Intercom solving and how is that benefiting you?
Intercom has helped us tremendously with easy questions and conversations. The chatbot we have trained saves us over 600 human working hours monthly, which is huge. It has also been great fro running campaigns to customers.",True
9516769,2024-04-08T00:00:00,4.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
Compared to other alternative platforms, Intercom has a:
- Better UI and UX,
- Flexibility with integrations, bots, and features
- Readable and clear-to-understand reports

What do you dislike about Intercom?
Some latest feature releases were not as good as they could be but at least they're working on them.
The mobile app provides a limited experience and could be improved a lot.

What problems is Intercom solving and how is that benefiting you?
Intercom helps to connect me with customers with ease, provide the necessary information in many forms, and keep in touch with them afterward. The platform is easy to use on both sides and helps a lot in managing the conversations.",True
9812676,2024-06-20T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
The mail-merge function of being able to send to all users easily, custom configuration to needs of customers, analytic tools, tooltips, easy surveys in-app...

What do you dislike about Intercom?
Usage analysis would be helpfull to see the frequent user logins of users. Currently only supports the total amount of sessions.

What problems is Intercom solving and how is that benefiting you?
Keeping user up to date on new features releases, fast response rate for problems users have,  tooltips that help our users in understanding certain features without extra development work, product tours to guide our user better understand the solution, and also in survey questions that help us understand the needs of our users.",True
9389189,2024-03-06T00:00:00,3.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
The platform itself is pretty great. The automations are pretty good although I do wish there was a bit more customization but I'm able to achieve most of my goals. My support team loves working out of Intercom and has made great views for themselves to ensure efficiency. I can't speak to Implementation or Integration since I adopted it and did not set it up when I joined my company. Their AI chatbot is also really awesome. We're planning to grow with that and I'm really optimistic that it'll only get better. Overall, I would definitely recommend Intercom the software. It's got everything I need. The reporting is also really helpful and extremely easy to build if you wanted to make custom reporting.

What do you dislike about Intercom?
Bulk actions are basically not supported almost at all. If you want to mass remove a tag for users for example you have to do a really wild and time confusing workaround. I adopted Intercom and I wanted to clean up a bunch of things but was always met with workarounds and no easy solutions. The Support (support team) is pretty good although they lack one fundamental piece which is anticipating the customers needs. Something I train my own Support team to keep top of mind as customers usually tend to think about the current/short term goal and not the long term affects - saving headaches, confusion, and clean up. The CS team is also good but lack of follow up and consideration for customers time is lacking (I had a similar experience with their Engineering team, no follow up). I made a huge change which took me 2 weeks to fully complete and it was due to lack of support, even after reading through the help center and reaching out to Support, it caused a complete waste of time due to consequences I was not aware of (again, not something that I was prepared for even after reaching out to Support or reading the help center - I don't know what I don't know).

What problems is Intercom solving and how is that benefiting you?
Responding to Customer inquiries in a centralized place that allows us to prioritze based on SLA and Tier.",True
9815865,2024-06-20T00:00:00,1.0,Small-Business(50 or fewer emp.),CMO,"What do you like best about Intercom?
Their website and what they say they can do.

What do you dislike about Intercom?
Their sales and customer service teams are nonexistent?  I cannot get anyone to respond to my inquiries.  I've filled out the Contact Sales form multiple times and no response whatsoever.  Not even an automated one.  I've gotten on chat and chatted with someone.  And part way through they just ignored me.
It's so ironic for a Customer Service platform to have the absolute worst customer service I've ever experienced.

What problems is Intercom solving and how is that benefiting you?
It's not benefiting me because I can't get a sales person to respond no matter what i do!",False
10371638,2024-10-15T00:00:00,5.0,Enterprise(> 1000 emp.),Account Executive,"What do you like best about Intercom?
Ease to use and the detailed information is the highlight

What do you dislike about Intercom?
I don't have a part that I dislike, everything is nice to have and use

What problems is Intercom solving and how is that benefiting you?
The access to our platform and all the pages that they have reviewed",True
9866723,2024-07-05T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Support Manager,"What do you like best about Intercom?
I love the macros and reports. They speed up the process daily, and they provide valuable insight to how my teammates are doing!

What do you dislike about Intercom?
The conversation attributes can be a bit buggy sometimes, and the bump settings can be unclear at times.

What problems is Intercom solving and how is that benefiting you?
Intercom allows us to help out our customers daily!",True
10369917,2024-10-14T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
Marco can help me save time spent on most repetitive tasks.

What do you dislike about Intercom?
Cannot insert tables in the chat box. Editing features are limited.

What problems is Intercom solving and how is that benefiting you?
It allows users to independently find solutions to their issues, reducing the pressure on supporter.",True
9394175,2024-03-07T00:00:00,2.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
- Fairly intuitive interface for talking to customers who have reached out.
- Nice ""notes"" feature.
- Tickets are annotated with rich fields which makes it easy to catch up on context when chatting with a customer.

What do you dislike about Intercom?
- Really easy to lose track of tickets that get re-assigned, or threads you are only tagged in.
- Cannot use the mobile app for some reason (can't login through SSO)
- I do not understand the new ""Status"" feature and why it is useful to me.
- I get random pings when the tab is open but when I switch to the tab I don't see any new messages for me specifically.

What problems is Intercom solving and how is that benefiting you?
It's the interface that I use at my job to talk to customers who run into bugs or are experiencing issues using our product. I have to do this as part of an engineering on-call rotation.",True
9808312,2024-07-06T00:00:00,4.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
It is helpful with customer supporting, I like that I can close the chats on my own and the rating afterwards. Also the previous conversations tab is very helpful to ease my job!

What do you dislike about Intercom?
It sometimes lags a bit too much unfortunately. I would also like some more colors for the platform, as it is not that ""aesthetically pleasing"".

What problems is Intercom solving and how is that benefiting you?
Intercom is helping me write quickly with macros, which is very useful, so that means I get better results at my work and more satisfaction from our costumers.",False
9888350,2024-07-13T00:00:00,4.5,Mid-Market(51-1000 emp.),Customer Care Agent,"What do you like best about Intercom?
Easy to use, have a lot of features, connect our team with ease, nice interface, the update of ai seems promising and nice macro system.

What do you dislike about Intercom?
The new AI system is great but need more development.

What problems is Intercom solving and how is that benefiting you?
Live Chat is so easy and comfortable using Intercom.",True
9966679,2024-08-06T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Success Manager,"What do you like best about Intercom?
Intercom has easy-to-use tools and useful reports

What do you dislike about Intercom?
It would be useful to have Finnish language as an option in the service

What problems is Intercom solving and how is that benefiting you?
You can do most of the customer communication in one place",True
9690434,2024-05-22T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Concierge Specialist,"What do you like best about Intercom?
Intercom is a good choice for Customer satisfaction and it comes with features such as user journey mapping, self service support, in-app support, and Interactive user guides.

What do you dislike about Intercom?
None at all. Because it is very easy and friendly to use.

What problems is Intercom solving and how is that benefiting you?
Intercom is great for automated messaging to reach out to our clients, especially in the onboarding phase. Easy to use and very helpful also when it comes to AI chatbots.",True
10254357,2024-09-16T00:00:00,4.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
I have everything in one app, the UI is great, easy and fast.

What do you dislike about Intercom?
AI functions could be better. The langauge in thich the ""AI summary"" summarizes the text could be selected.

What problems is Intercom solving and how is that benefiting you?
Our CRM software of choice is Intercom, it helps us communicate on many channels using only one platform.",True
10023214,2024-08-19T00:00:00,5.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
What our team enjoyed about Intercom was the ability to feed the bots a massive amount of information on our site that could be used to triage visitors to our resources efficiently and accurately.

What do you dislike about Intercom?
Needing to refresh the connection between the social accounts.

What problems is Intercom solving and how is that benefiting you?
Intercom is helping to centralize all communications coming in regarding our wildfire surivor assistance directly on our recovery/resource website.",True
9320557,2024-02-22T00:00:00,4.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
I like the interconnectedness of the Intercom platform, being able to contact my users, segment my support, track events and provide the right help at the right time all based on one source of data and truth. The help center product has come a long way too, being able to send specific subheadings within an article directly in a support conversation is super helpful.

What do you dislike about Intercom?
I don't like the experience of updating conversation data, I wish this could be done with keyboard shotcuts, instead I often end up accidentally triggering the wrong ones when trying to search for  conversatoin data because the input box hasn't got focus. Then I have to wait a couple of seconds before I can close the conversation or I have to enter it again. It's a minor, but frequent annoyance. If they fixed this, I'd give a 10 score.

What problems is Intercom solving and how is that benefiting you?
Intercom helps me to support my customers at scale. I use targeted custom bot flows to gather the right information from people with issues saving me a huge amount of time. I send articles frequently to answer customer questions and encourage people to self-serve in future. Intercom's article suggestions reliably resolve a few hundred conversations for me each week.",True
8946534,2023-12-07T00:00:00,4.5,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
Intercom is simple to use.

Before starting my current job where intercom is our main form of communicating with customers, I had never heard or used intercom.

After completing my training (In under 2 weeks instead of 4!) I was confident in using Intercom alone.

The ability send macros and allowing Resbot to attempt to answer our customer supports most common questions is great as this allows us to spend more time with customers who need that extra help.

What do you dislike about Intercom?
Personally I believe Intercom does not have any cons.

Myself and my team will be introducing 'Back office' tickets and looking to explore Fin within the next quarter.

What problems is Intercom solving and how is that benefiting you?
Intercom directs our customers to our most asked queries and FAQ's, which some customers often miss.

This saves the customer support team lots of time to focus on bugs and incidents that our customers are facing instead of general queries.",True
10037825,2024-08-22T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
I love how you can do so much within Intercom; setting up workflows, help articles and reporting. It's helps our small team accomplish a lot!

What do you dislike about Intercom?
Nothing of note. More features in the standard plan would be helpful.

What problems is Intercom solving and how is that benefiting you?
Solving the problem of quick customer questions. We can easily respond and help customers as they use our platform.",False
9771541,2024-06-11T00:00:00,5.0,Enterprise(> 1000 emp.),Senior Technical Support Specialist,"What do you like best about Intercom?
Navigation is user-friendly, due to which the chat we receive are being taken care off easily by everyone.

What do you dislike about Intercom?
At times some of the historical chats are not visible instantly, it takes about 2 to 3 seconds to come up.

What problems is Intercom solving and how is that benefiting you?
Intercom allows our clients to communicate easily at any point in time, throughout the day.",False
9814278,2024-06-20T00:00:00,4.0,Small-Business(50 or fewer emp.),Community Manager,"What do you like best about Intercom?
Easy to manage conversations between our team, great analytics and great way of adding a complete helpcenter with articles

What do you dislike about Intercom?
Every extra tool costs money which makes the tool very expensive if you wish to expand to a new feature

What problems is Intercom solving and how is that benefiting you?
Easy communication with customers
Easy sharing of knowledge via articles",False
9871467,2024-07-08T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Support Specialist,"What do you like best about Intercom?
I really enjoy that it is the main hub I need to use for 99 percent of my job. It help keeps me organized.

What do you dislike about Intercom?
Understanding the differences between series and workflows.

What problems is Intercom solving and how is that benefiting you?
It creates our central hub for help questions.",True
10371800,2024-10-15T00:00:00,4.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
o suporte deles é execelente e super rápido.

What do you dislike about Intercom?
acho que muita informação na tela na hora do chat

What problems is Intercom solving and how is that benefiting you?
Velocidade de respostas, ferramentas ótimas pra agilizar meu trabalho.",False
9768683,2024-06-10T00:00:00,5.0,Mid-Market(51-1000 emp.),Tech Specialist,"What do you like best about Intercom?
The ease of access and implementation which in turn helps support the customer as we use it frequently because of its number of features and ease of integreation with another apps

What do you dislike about Intercom?
There is nothing that significant which could be disliked

What problems is Intercom solving and how is that benefiting you?
Intercom has made it easy to manage the customer communication in general",False
10019432,2024-08-19T00:00:00,4.5,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
Automation is user friendly and their support team is very responsive and able to help.

What do you dislike about Intercom?
It is a bit pricey but it is worth the price since it is useful for different teams and not just the customer support

What problems is Intercom solving and how is that benefiting you?
Reply immediately to most common question using AI and only route cases who need a representative",True
9098056,2024-07-15T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer support representative,"What do you like best about Intercom?
Easy to use, constant updates and features, support

What do you dislike about Intercom?
Last integration with Asana, tag system is not properly working

What problems is Intercom solving and how is that benefiting you?
Interaction with our users, facilitating the communication with them, easy to implement data from the users.",False
9766556,2024-06-16T00:00:00,4.5,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
Lots of intercom automations to use. We can also create automations which is the best feature. Nice option to add macros as per our convenience which is easy to implement in customer chat support. Since we use it daily, it helps use to respond the chats accordingly.

What do you dislike about Intercom?
Very complicated UI. Sometimes new user can get confused navigating between different tabs

What problems is Intercom solving and how is that benefiting you?
Currently we dont have any major problems to report. I am happy that Intercom sends us the outage status's whenever they have running scheduled maintenance",True
10402659,2024-10-23T00:00:00,4.5,Small-Business(50 or fewer emp.),representative,"What do you like best about Intercom?
all the options to comunicate with the customers

What do you dislike about Intercom?
sometimes it is slow and requires a estable connection

What problems is Intercom solving and how is that benefiting you?
comunicating with customers",False
9763749,2024-06-07T00:00:00,5.0,Small-Business(50 or fewer emp.),Sr Technical Support Executive,"What do you like best about Intercom?
Intercom is the best tool to chat with your stakeholders. It provides varous deatures and canned responses which helps speedy reply.
it has cool and energetic UI.

What do you dislike about Intercom?
Sometimes live chats gets assigned to someone else.

What problems is Intercom solving and how is that benefiting you?
It helps to connect with our stakeholder and helps to provide speedy resolution via chat.",False
8891714,2023-11-17T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Support Operations Lead,"What do you like best about Intercom?
Over the years, Intercom has become our primary tool to service our customers, mixing chat, email support, and now a brilliant AI. Their constant innovation feels like having a tech-savvy buddy in our corner, making customer service incredibly painless for our team. It's been an uncomplicated tool to train new users on, and just as easy to scale as our team has grown over the years. I also appreciate that their team is always a quick message away if we have questions about our plan or features.

What do you dislike about Intercom?
My primary dislike would be the costs. While the basic features cover most needs, some of the more advanced capabilities and integrations will come with additional costs. As you start adding more advanced features to your contract, it's easy to begin to feel like you're being nickel and dimed.

What problems is Intercom solving and how is that benefiting you?
I've been with my team for seven years now, and during that time I've watched Intercom grow from being one of a few support tools we use to becoming the only tool we use to support our customers. The seamless integration of chat and email support has streamlined our communication channels and enhanced our overall customer service experience. Consolidating our channels into Intercom has led to a notable increase in our team's efficiency.",True
9915130,2024-07-23T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer service rep,"What do you like best about Intercom?
easy to use not complicated to find what we need

What do you dislike about Intercom?
it lags at times or the site may glitch at times.

What problems is Intercom solving and how is that benefiting you?
having to type out long responses",True
9917110,2024-07-23T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
Intercom’s intuitive interface and robust features make it easy to manage customer interactions and support.

What do you dislike about Intercom?
The pricing can be a bit high for smaller businesses, and some advanced features require additional costs.

What problems is Intercom solving and how is that benefiting you?
It provides a seamless way to communicate with customers through various channels, improving engagement and satisfaction. The platform helps streamline support processes, making it easier to manage and resolve customer issues quickly.",False
10191850,2024-09-06T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Success Lead,"What do you like best about Intercom?
Very easy to use and intuitive design. A very helpful support team.

What do you dislike about Intercom?
Minor concern, but I'd like to see the full list of the segment as opposed to only seeing a preview.

What problems is Intercom solving and how is that benefiting you?
Service desk, in app automations, segment driven email communications.",True
8866068,2023-11-13T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
I like that you can have messages sent to an email forwarded to intercom for easy ticket management.
I love that you can write notes in the tickets and use gifs in the notes as well - this is great for having fun with the team while collaborating to resolve a ticket.
The reports are intuitive to use.
I love that you can create and mange articles for clients through intercom.
The automatic tagging features are fantastic.
I like that everyone sees the tickets - easy to collaborate.

Over all a very intuitive program for a customer success team who handles incoming tickets.

What do you dislike about Intercom?
I would like the option to have a longer notification sound.
Notifications can be delayed.
I don't like that the ( <3 ) heart was removed/moved - this was a quick way to view your positive comments from clients.
I don't like that the intercom mobile app does not have all the same important features as on desktop - such as I can not post pictures/gifs to notes when on mobile and I can not add a subject to the chat. I have to return to desktop to complete this.

What problems is Intercom solving and how is that benefiting you?
Intercom provides a fully open ticket managing system that allows for easy collaboration by having all team members be able to see all chats at once.",True
9764232,2024-06-09T00:00:00,5.0,Small-Business(50 or fewer emp.),technical support executive,"What do you like best about Intercom?
Best place to support the client via a chat.

What do you dislike about Intercom?
Nothing to improve as if for now because everything is working fine.

What problems is Intercom solving and how is that benefiting you?
It has very user friendly interface which is very easy to use and this help us to provide support to our client in much better way.",True
